1.1.1	brahma ca vā idam agre subrahma cāstām||
5.1.3	te devāḥ prajāpatim upādhāvan vedaśarīrair vā idam amṛtaśarīraṃ na ha vā idaṃ mṛtyoḥ samāpsyata iti te 'bruvan ko nāmāsī (se?) ti ||
5.1.4	sa hovāca yajño nāmeti ||
5.1.5	teṣāṃ prajāpatiḥ sadyoyajñasaṃsthām upaiti | sadyo ha vā eṣa yajñaḥ saṃsthām upaiti ||
5.1.6	yad gārhapatyaṃ prāduṣkaroti sā dīkṣaṇīyā | yad dakṣiṇāgniṃ cāhavanīyaṃ ca sā prāyaṇīyā | yat samidho 'bhyādadhāti tā upasadaḥ ||
5.1.7	atha yasyājyam utpūtaṃ skandati | sā skannā nāma āhutiḥ | tato vai yajamānaḥ pramāyur bhavati | varo deyaḥ | saiva tasya prāyaścittiḥ ||
5.1.8	atha yasyājyam anutpūtaṃ skandaty asau vā askannā nāma āhutiḥ | tato vai yajamānasya cittaṃ pramāyur bhavati | citraṃ deyaṃ saiva tasya prāyaścittiḥ ||
5.1.9	yad gārhapatye juhoti tat prātaḥsavanam | yad dakṣiṇāgnau juhoti tan mādhyaṃdinaṃ savanam | yad āhavanīye juhoti tat tṛtīyasavanam ||
5.1.10	yan mārjayate so 'syāvabhṛthaḥ ||
5.1.11	yad annā dadāti tena udayanīyasyodavasānīyasya samāptyai ||
5.1.12	atha yasyāgnir mathyamāno na jāyetānyam āhṛtyāsminn avakāśe juhuyāt brāhmaṇasya vā haste 'jasya vā karṇe kuśastambe vāpsu vā juhuyāt ||
5.1.13	anyaiḥ śatahutān homān ekaḥ śiṣyahuto varam | śiṣyaiḥ śatahutān homān ekaḥ putrahuto varam || putraiḥ śatahutān homān eko hy ātmahuto varam ||
5.1.14	svayaṃ hotā svayaṃ dohī svayam evopatiṣṭhetāgnihotram ||
5.1.15	haumyaśeṣaṃ dakṣiṇā ||
5.1.16	sarvair ha vā etasya yajñakratubhir iṣṭaṃ bhavati | ya evaṃ vidvān agnihotraṃ juhoti ||
5.2.1	prajāpatir vā etat sattraṃ sahasrasaṃvatsaram asṛjata | teṣāṃ prajāpatiḥ sahasrasaṃvatsaraṃ gavāmayane 'vārundhat | gavāmayanaṃ dvādaśāhe dvādaśāham atirātre atirātraṃ ṣoḍaśini ṣoḍaśinam ukthye ukthyam agniṣṭome 'gniṣṭomam iṣṭipaśubandhayor iṣṭipaśubandhāv agnihotre sarvair ha vā etasya yajñakratubhir iṣṭaṃ bhavati | ya evaṃ vidvān agnihotraṃ juhoti ||
5.3.1	prajāpatir devebhya audumbarīm ucchrayati | asuṣiramūlām agranthiṃ pṛthubudhnām ekajām ||
5.3.2	yajamānamātry audumbarī bhavati ||
5.3.3	atha kubjavāmanā yajamānā hrasvāś cordhvabāhavaḥ pracchedanaṃ kuryuḥ ||
5.3.4	katicchadanaudumbarī bhavati navacchadanāgniṣṭomasādyaskeṣu | ekādaśa vaiśyastomātirātrapauṇḍarīkeṣu | saptadaśa vājapeyāptoryāmṇoḥ | ekaviṃśaty aśvamedhe | aṣṭācatvāriṃśa[mi]taṃ puruṣamedhe | aparimitaṃ sarvamedhe ||
5.3.5	ya evaṃ veda yad audumbarīm ucchrayaty apacitim evāpnoti ||
5.3.6	prajāpatir akāmayatāpacitiṃ prāptavānīti | ūrg udumbaraḥ | ūrg annam | annaṃ sāma | tasmāt sāmagebhyo 'pacitiṃ karavāṇīti | ya evaṃ vittvādumbarīm ucchrayaty apacitim evāpnoti ||
5.4.1	yūpaṃ karoti sakṣīraṃ sthūlaṃ mūle bālāgram anurūpam ||
5.4.2	vajro vai yūpo vajreṇaivāsmai bhrātṛvyaṃ praharati ||
5.4.3	aṣṭāśrīḥ karoti ||
5.4.4	daśa diśaḥ parigṛhṇāti | ubhayataḥ pāṅkte dve yūpe karoti ||
5.4.5	pañcadaśasaptadaśaikaviṃśatyaratniṃ vā ||
5.4.6	pālāśaṃ puṣṭikāmasya | bailvaṃ brahmavarcasakāmasya | audumbaram annādyakāmasya | khādiraṃ balakāmasya | vaibhītakarājavṛkṣau bhrātṛvyavataḥ | kramukāśvatthapāṣāṇāḥ yaśaskāmasya | yat kiṃca yajñiyaṃ paśukāmasya ||
5.4.7	tatra varjanīyā bhavanti | gaḍulo vraṇilo vyāvṛttaḥ kuṭhiḥ kubjaḥ śūlo dagdhaḥ śuṣkaḥ suṣiro ghuṇajagdha ity apraśastāḥ ||
5.4.8	atha praśastāḥ | śuddhāvartā anupūrvasamāḥ praśastāḥ ||
5.4.9	yūpasyāśridaivatāni | agniḥ pūrvāyām | yamo dakṣiṇāyām | varuṇaḥ paścimāyām | soma uttarāyām | yā vidiśas tāsv ādityarudramarudvasavaḥ | aparājitāḥ pitaraś cādharāyām | sādhyāś cordhvāyām ||
5.4.10	sarvadevatyo vai yūpaḥ | yūpo vai bahurūpaḥ vajrībhūtvā devān upatiṣṭhate ||
5.4.11	te devāḥ prajāpatim upādhāvan | yūpena praharanty āropayanty āyodhayanti ca | tad yūpasya yūpatvam ||
5.4.12	mūlam aratniṃ satvacaṃ nikhanet ||
5.4.13	tasya yan naikhānyaṃ tat pitṝṇām | yad ūrdhvaṃ tan manuṣyāṇām yat tadadho raśanāyā oṣadhivanaspatīnām | yad ūrdhvaṃ raśanāyās tad viśveṣāṃ devānām ||
5.4.14	āplāvayanty alaṃkurvanty ahatena vasanenācchādayanti ca ||
5.4.15	tad gandharvāpsarasām ||
5.4.16	indrasya caṣālam | yad ūrdhvaṃ caṣālasyāṅgulamātraṃ kāryaṃ tat sādhyānāṃ devānām ||
5.4.17	prācīṃ saṃnamaty etad vai viṣṇoḥ paramaṃ padam ||
5.4.18	tasyartavaḥ śarīram | śiraḥ saṃvatsaraḥ | vedā rūpāṇi | saṃvatsara eva pratitiṣṭhati | ya evaṃ veda ||
5.5.1	brahmavādino vadanti | kasmād brāhmaṇaḥ sāyam āsīnaḥ saṃdhyām upāste kasmāt prātas tiṣṭhan kā ca saṃdhyā kaś ca saṃdhyāyāḥ kālaḥ kiṃ ca saṃdhyāyāḥ saṃdhyātvam ||
5.5.2	devāś cāsurāś cāspardhanta | te 'surā ādityam abhidravan | sa ādityo bibhet | tasya hṛdayaṃ kūrmarūpeṇātiṣṭhat ||
5.5.3	sa prajāpatim upādhāvat | tasya prajāpatir etad bheṣajam apaśyat | ṛtaṃ ca satyaṃ ca brahma coṃkāraṃ ca tripadāṃ ca gāyatrī brahmaṇo mukham apaśyat ||
5.5.4	tasmād brāhmaṇo 'horātrasya saṃyoge saṃdhyām upāste | sajyotiṣyā jyotiṣo darśanāt | so 'syāḥ kālaḥ | sā saṃdhyā | tat saṃdhyāyāḥ saṃdhyātvam | yat sāyam āsīnaḥ saṃdhyām upāste tayā vīrasthānaṃ jayati | atha yad apaḥ prayuṅkte tā vipruṣo vajrībhavanti | tā vipruṣo vajrībhūtvāsurān apāghnanti | tato devā abhavan | parāsurā bhavanti | ātmanā parāsya bhrātṛvyo bhavati | ya evaṃ veda | yata sāyaṃ prātaś ca saṃdhyām upāste tayā vīrasthānaṃ sthānaṃ ca saṃtatam avicchinnaṃ bhavati | ya evaṃ veda ||
5.6.1	athaiṣā candramasaḥ kṣayavṛddhir bhavati | yadā vai candramāḥ kṣīyate cāpyāyate ca tad anuvyākhyāsyāmaḥ ||
5.6.2	pūrvapakṣe vai devā dīkṣante | te 'parapakṣe somaṃ bhakṣayanti | tatremāni trīṇi pātrāṇy upadhīyante | pṛthivī pātram antarikṣaṃ pātraṃ dyauḥ pātram iti | taṃ devā divyena pātreṇa ādityāḥ prathamaṃ pañcakalaṃ pañcamīṃ bhakṣayanti | antarikṣeṇa pātreṇa rudrā dvitīyaṃ pañcakalaṃ daśamīṃ bhakṣayanti | te pṛthivyā pātreṇa vasavas tṛtīyaṃ pañcakalaṃ pañcadaśīṃ bhakṣayanti | ṣoḍaśī kalāvaśiṣyate | ṣoḍaśakalo vai candramāḥ | sa oṣadhīś ca vanaspatīṃś ca gāś ca paśuṃś cādityaṃ ca brahma ca brāhmaṇāṃś cānupraviśati | taṃ devā indrajyeṣṭhāḥ | somapāś cāsomapāś ca yathā pitaraṃ pitāmahaṃ prapitāmahaṃ vā vṛddhaṃ pralayam upagacchamānaṃ vyādhigataṃ mariṣyatīti vā tāṃ rātriṃ vasante | tad amāvāsyāyā amāvāsyātvam | tasmād amāvāsyāyāṃ nādhyetavyaṃ bhavati ||
5.6.3	atha saṃbharaṇam | tam oṣadhībhyaś ca vanaspatibhyaś ca gobhyaś ca paśubhyaś cādityāc ca brahmaṇaś ca brāhmaṇāḥ saṃnayante | tasmāt sāṃnāyyasya sāṃnāyyatvam ||
5.6.4	candramā vai dhātā | yā pūrvā paurṇamāsī sānumatiḥ | yottarā sārākā | yā pūrvāmāvāsyā sā sinīvālī | yottarā sā kuhūḥ | yo 'nu paśyaty anyaṃ na paśyati tan mithunam evāsya bhavati ||
5.6.5	puṣye cānumatir jñeyā sinīvālī tu dvāpare | khārvāyāṃ tu bhaved rākā kṛtaparve kuhūr bhavet ||
5.6.6	nyūne cānumatiṃ vidyāt | yasmin dṛśyeta sā sinīvālī | rākā yadi saṃpūrṇaḥ | candras tu kuhūr na dṛśyeta ||
5.7.1	svāhā vai kutaḥ saṃbhūtā ? kasya duhitā? kena prakṛtā ?  kiṃgotrā ? katyakṣarā ? katipadā ? katimātrā ? kativarṇā ? katyucchvāsā ? kiṃ cāsyāḥ śarīram ? kāny aṅgāni ? kāni lomāni ? kati śirāṃsi ? kati vā cakṣūṃṣi ? kim asyā āsyam ? kiṃprāvṛtā ? kau bāhū? kau pādau ? kva ca sthitā ? kimadhiṣṭhānā? kathaṃ ca svāhāṃ prati gṛhṇāsi ? brūhi svāhārūpaṃ ca daivataṃ ca ||
5.7.2	svāhā vai satyasaṃbhūtā | brahmaṇo duhitā | brahmaprakṛtā | lātavyasagotrā | trīṇy akṣarāṇi | ekaṃ padam |  trayo 'syai varṇāḥ | śuklaḥ padmaḥ suvarṇa iti | catvāro 'syai vedāḥ śarīram | ṣaḍaṅgānyaṅgāni | oṣadhivanaspatayo lomāni | dve cāsyāḥ śirasī | ekaṃ śiro 'māvāsyā dvitīyaṃ paurṇamāsī | cakṣuś candrādityau | ājyabhāgau hutam | | dakṣiṇā prāvṛtā | bṛhadrathantaram | ṛgyajuḥsāma gatiḥ | sā svāhā | sā svadhā | sa vaṣaṭkāraḥ | saiṣā deveṣu vaṣaṭkārabhūtā prayujyate | pitṛyajñeṣu svadhābhūtā | śakaṭīmukhīṃ pṛthivīm antarikṣeṇa viparyeti | tasyā agnir daivatam | brāhmaṇo rūpam | yatkāmās te juhumas tan no astu | vayaṃ syāma patayo rayīṇām | svāheti ||
5.7.3	tasyānu tṛptiṃ tṛpyati prajayā paśubhir annāthena tejasā brahmavarcaseneti ||
6.1.1	athāto 'dbhutānāṃ karmaṇāṃ śāntiṃ vyākhyāsyāmaḥ ||
6.1.2	pālāśānāṃ samidhām aṣṭasahasraṃ juhuyāt ||
6.1.3	aindrayāmyavāruṇadhānadāgneyavāyavyasaumyavaiṣṇavyety aṣṭau ||
6.1.4	indrāyendo marutvate nāke suparṇam upa yat patantam ghṛtavatī bhuvanānām abhi tyaṃ devaṃ savitāram oṇyoḥ agniṃ dūtaṃ vṛṇīmahe vāta ā vātu bheṣajam somaṃ rājānaṃ varuṇam idaṃ viṣṇur vicakrame iti ||
6.1.5	etāni sāmaprabhṛtyaṣṭaśataṃ japitvā svasti vācayitvā svasti haiṣāṃ bhavati ||
6.1.6	svastidā viśaspatiḥ svastyayanaṃ tārkṣyam ariṣṭanemiṃ tyam ū ṣu vājinaṃ devajūtam āyur viśvāyuḥ śataṃ jīva śarado vardhamāna iti ||
6.1.7	etaiḥ saṃbhārāṇām upasthāpanaṃ kṛtvā svasti vācayitvā svasti hāsya bhavati | svasti hāsya bhavati ||
6.2.1	devāś ca vā asurāś caiṣu lokeṣv aspardhanta | te devāḥ prajāpatim upādhāvan | tebhya etāṃ daivīṃ śānti prāyacchat ||
6.2.2	te tataḥ śāntīkā asurān abhyajayaṃ stato devā abhavan | parāsurā bhavaty ātmanā parāsya bhrātṛvyo bhavati | ya evaṃ veda ||
6.2.3	atha pūrvāhna eva prātarāhutiṃ hutvā darbhāñchamīṃ vīraṇān dadhi sarpiḥ sarṣapān phalavatīm apāmargaṃ śirīṣam ity etāny āhared āhārayed vā snātaḥ prayataḥ śuciḥ śucivāsāḥ sthaṇḍilam upalipya prokṣya lakṣaṇam ullikhyādbhir abhyukṣyāgnim upasamādhāya nityatantreṇodana kṛsarayavāgūraktapāyasadadhikṣīraghṛtapāyasaghṛtam iti ghṛtottarāḥ pṛthak caravaḥ sarve | sarveṣāṃ vā pāyasaḥ ||
6.3.1	sa prācīṃ diśam anvāvartate ||
6.3.2	atha yadāsya maṇimaṇikakumbhasthālīdaraṇamāyāso rājakulavivādo vā yānacchatraśayyāsanāvasathadhvajapatākāgṛhaikadeśaprabhañjaneṣu gajavājimukhyā vāpramīyāḥ pramīyanta ity evamādīni tāny etāni sarvāṇīndradevatyāny adbhutāni prāyaścittāni bhavanti ||
6.3.3	indrāyendo marutvate iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | indrāya svāhā, śacīpataye svāhā, vajrapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvātha sāma gāyeta ||
6.4.1	sa dakṣiṇāṃ diśam anvāvartate ||
6.4.2	atha yadāsya prajāyāṃ paśuṣu śarīre vāriṣṭāni prādurbhavanti | vyādhayo vā anekavidhā atisvapnam asvapnam atibhojanam abhojanam ālasyaṃ vraṇam ajīrṇanidrā[jāgarā]ṇīty evamādīni | tāny etāni sarvāṇi yamadevatyāny adbhutāni prāyaścittāni bhavanti ||
6.4.3	nāke suparṇam iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | yamāya svāhā, pretādhipataye svāhā, daṇḍapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā, iti vyāhṛtibhir hutvātha sāma gāyet ||
6.5.1	sa pratīcīṃ diśam anvāvartate||
6.5.2	atha yadāsya kṣetragṛhasaṃstheṣu dhānyeṣv ītayaḥ prādurbhavanti | ītayo vānekavidhāḥ ākhupataṅgapipīlikāmadhvakabhaumakaśukaśarabhakasaukṣmaka ity evamādīni | tāny etāni sarvāṇi varuṇadevatyāny adbhutāni prāyaścittāni bhavanti ||
6.5.3	ghṛtavatī iti sthālīpakaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti varuṇāya svāhā, apāṃ pataye svāhā, pāśapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvātha sāma gāyet ||
6.6.1	sa udīcīṃ diśam anvāvartate ||
6.6.2	atha yadāsya kanakarajatavaravastravajravaiḍūryamuktāmaṇiviyogo bhavati | ārambhā vā vipadyante | athavā anyāni karāṇi mitrāṇi vā virajyante | ariṣṭāni vā vayāṃsi gṛham adhyāsante | vālmīkabhaumāni vā jāyante | chatrākaṃ vopajāyate | madhūni vā nilīyante | ity evamādīni | tāny etāni sarvāṇi vaiśravaṇadevatyāny adabhutāni prāyaścittāni bhavanti ||
6.6.3	abhi tyaṃ devam iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | vaiśravaṇāya svāhā, yakṣādhipataye svāhā, hiraṇyapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśāmanāya svāhā iti vyāhṛtibhir hutvātha sāma gāyet ||
6.7.1	sa pṛthivīm anvāvartate ||
6.7.2	atha yadāsya pṛthivī taṭati, sphuṭati, kūjati, kampati, jvalati, rudati, dhūmāyati, akasmāt salilam udgirati, plavan na majjati, na nimagnam utplavati, akāle ca puṣpaphalam abhinirvartaty aśvatarīgarbho jāyate; yadā majjati hastinī, bhūkampo jāyate, prāsādaṃ bhinatti yatra tatra rājā vinaśyati gaur gṛham ārohed grāmamahiṣīty evamādīni tāny etāni sarvāṇy agnidevatyāny adbhūtāni prāyaścittāni bhavanti ||
6.7.3	abhi dūtaṃ vṛṇīmahe iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | agnaye svāhā, haviṣpataye svāhā, arciḥpāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvā atha sāma gāyet ||
6.8.1	so 'ntarikṣam anvāvartate  ||
6.8.2	atha yadāsya vivātā vātā vāyante, abhreṣu cāparūpāṇi dṛśyante, kharakarabhamanthakaṅkakapotolūkakākagṛdhraśyenabhāsavāyasagomāyusaṃsthāny upari pāṃsumāṃsapeśyasthirudhiravarṣāṇi pravartante, kākamithunāni dṛśyante, rātrau maṇidhanuṃ paśyet, śaśakā grāmaṃ praviśanti, vṛkṣāḥ sravanti rudhirāṇi, ākāśe rājakulaṃ vasati ity evamādīni tāny etāni sarvāṇi vāyudevatyāny adbhutāni prāyaścittāni bhavanti ||
6.8.3	vāta āvātu bheṣajam iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | vāyave svāhā, mahadbhūtādhipataye svāhā, śīghrapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvā atha sāma gāyet ||
6.9.1	sa divam anvāvartate ||
6.9.2	atha yadāsya tārāvarṣāṇi colkāḥ patanti, nipatanti, dhūmāyanti diśo dahyanti ketavaś cottiṣṭhanti, gavāṃ śṛṅgeṣu dhūmo jāyate, gavāṃ staneṣu rudhiraṃ sravati, atyarthaṃ himaṃ nipatati ity evamādīni tāny etāni sarvāṇi somadevatyāny adbhutāni prāyaścittāni bhavanti ||
6.9.3	somaṃ rājānaṃ varuṇam iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | somāya svāhā, nakṣatrādhipataye svāhā, śītapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvā atha sāma gāyet ||
6.10.1	sa paraṃ divam anvāvartate ||
6.10.2	atha yadāsyāyuktāni yānāni pravartante, devatāyatanāni kampante, daivatapratimā hasanti, rudanti gāyanti, nṛtyanti sphuṭanti, svidyanti, unmīlanti, nimīlanti, pratiprayānti nadyaḥ, kabandham āditye dṛśyate, vijale ca pariviṣyate, ketupatākacchatravajraviṣāṇāni prajvalanti, aśvānāṃ ca vāladhīṣv aṅgārāḥ kṣaranti, ahatāni carmāṇi kanikranta ity evamādīni tāny etāni sarvāṇi viṣṇudevatyāny adbhutāni prāyaścittāni bhavanti ||
6.10.3	idaṃ viṣṇur vicakrama iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | viṣṇave svāhā, sarvabhūtādhipataye svāhā, cakrapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvā atha sāma gāyet ||
6.10.4	khananād dahanād abhimarśanād gobhir ākramaṇāc ca caturbhiḥ śudhyate bhūmiḥ pañcamāc copalepanāt ||
6.10.5	saṃbhārān pradakṣiṇam ānīya brāhmaṇān svasti vācya ||
6.10.6	etaiḥ saṃbhārair yad upaspṛṣṭaṃ tad abhyukṣet | śāmyati hātaḥ ||
6.10.7	brāhmaṇabhojanaṃ hiraṇyaṃ gaur vāso 'śvo bhūmir dakṣiṇā iti | śāmyati hātaḥ | śāntyarthaḥ śāntyarthaḥ ||
6.11.1	so 'dhastād diśam anvāvartate ||
6.11.2	atha yadāsya gavāṃ mānuṣamahiṣyajāśvoṣṭrāḥ prasūyante, hīnāṅgāny atiriktāṅgāni vikṛtarūpāṇi vā jāyante, asaṃbhavāni saṃbhavanti, acalāni calanti ity evamādīni tāny etāni sarvāṇi rudradevatyāny adbhutāni prāyaścittāni bhavanti ||
6.11.3	ā vo rājānam iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | rudrāya svāhā, paśupataye svāhā, śūlapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvā atha sāma gāyet ||
6.12.1	sa sarvāṃ diśam anvārtate ||
6.12.2	atha yadāsya mānuṣāṇām atidhṛtima(ra?)tiduḥkhaṃ vā parvatāḥ sphuṭanti, nipatanty ākāśād, bhūmiḥ kampate, mahādrumā unmūlanti, aśmānaḥ plavanti, taṭākāni prajvalanti, catuṣpādaṃ pañcapādaṃ vā bhavanti ity evamādīni tāny etāni sarvāṇi sūryadevatyāny adbhutāni prāyaścittāni bhavanti ||
6.12.3	ud u tyaṃ jātavedasam iti sthālīpākaṃ hutvā pañcabhir ājyāhutibhir abhijuhoti | sūryāya svāhā, sarvagrahādhipataye svāhā, kiraṇapāṇaye svāhā, īśvarāya svāhā, sarvapāpaśamanāya svāhā iti vyāhṛtibhir hutvā atha sāma gāyet ||
